id;year;htl;htl_esp;tca_hhi;tourbgt;bgt;tnf_pct;gmp;gmp_srv_pct;tax_adm;loans;n_bsns;flypax;w_inet;educ
3114006;2009;4;0,195599022;0,50617284;0;14260437,88;94,22389171;76516;37,39871399;35,51022008;14;58;0;21,47762477;5,35
3114006;2010;7;0,326188257;0,462962963;0;14858161,03;93,2896228;90426;38,8428107;34,60730321;2;62;0;92,70411789;5,45
3114006;2011;6;0,288461538;0,473922902;0;16534577,04;96,20041906;104755;36,95670851;34,27425899;9;67;0;188,2597369;5,55
3114006;2012;6;0,27598896;0,487654321;0;17720607;94,08660678;114010;37,40812209;34,59433383;11;190;0;306,6163204;5,45
3114006;2013;2;0,087912088;0,755102041;0;18227859,34;82,65440867;141292;35,05223226;34,97933358;13;64;0;408,3099576;5,35
3114006;2014;2;0,089445438;0,76;0;22047732,32;82,97364604;158462;35,29426613;34,39689011;9;83;0;426,6115774;5,5
3114006;2015;3;0,140581068;0,7731569;0;21203058,85;75,48907292;163831;37,03450507;35,4322442;0;106;0;409,0028977;5,65
3114006;2016;3;0,15037594;0,709342561;0;25094558,99;81,17048184;163786;34,32527811;37,08558729;2;172;0;605,3095322;5,358333333
3114006;2017;1;0,046554935;0,905;3939,3;23594455,12;83,90855292;169381;36,11444023;38,10698957;0;119;0;1142,945773;5,066666667
3114006;2018;1;0,048216008;0,889273356;0;27420320,32;82,2581528;182252;35,5776617;37,20946821;0;150;0;1506,894683;5,233333333
3114006;2019;1;0,046146747;0,6796875;1000;26977590,64;82,78860875;186095;36,99669524;37,4265832;1;130;0;1719,040044;5,4
3114105;2007;11;0,471698113;0,329864724;0;11017129,67;100,9406114;79850;36,7489042;32,49843456;3;34;0;34,42006185;4,26
3114105;2008;12;0,50955414;0,362654321;0;13989294,29;102,8588631;82220;37,46898565;36,61396254;3;139;0;92,26509843;4,64
3114105;2009;12;0,522648084;0,380562478;0;15509279,76;102,4255111;89452;37,0992264;35,29267093;3;29;0;187,4732149;5,02
3114105;2010;14;0,642201835;0,40035693;0;17676241,16;90,55758889;99879;38,11011324;36,76648745;3;55;0;294,80955;5,2
3114105;2011;16;0,670859539;0,306420607;0;19098437,12;99,8378615;143538;36,4460979;30,03664535;7;79;0;282,0280657;5,38
3114105;2012;22;1,03871577;0,331666667;2510;22547470,94;102,7666487;138654;38,79729398;33,65932465;1;192;0;459,9079205;5,46
3114105;2013;20;0,830220008;0,284688308;282;20504575,16;89,98790711;135398;40,94004343;36,63791193;4;120;0;651,7013085;5,54
3114105;2014;27;1,228948566;0,343729116;6777,3;25126156,44;86,09634303;167857;44,01722895;34,61636989;5;142;0;764,1796986;5,586666667
3114105;2015;31;1,399548533;0,341759003;1200;25803643,3;85,47521981;181433;44,93118672;35,35023948;2;143;0;936,958671;5,633333333
3114105;2016;27;1,269393512;0,297453704;0;28252837,51;86,20709376;195547;40,21897549;36,21277749;1;222;0;1121,604254;5,395238095
3114105;2017;23;1,05553006;0,308710372;9954;30835640,38;84,4371727;184488;37,68320975;38,0957027;2;144;0;1502,256511;5,157142857
3114105;2018;33;1,527070801;0,344971236;0;34250013,53;86,18992491;196978;42,49002427;38,62867934;0;155;0;1059,803911;5,266071429
3114105;2019;30;1,418439716;0,343729116;11154;34493658,57;86,00398256;218015;47,19996331;39,39132628;4;191;0;883,9067668;5,375
3114303;2007;15;0,381097561;0,508194589;8149,7;26426782;82,25574313;221731;41,53456215;28,4146105;8;59;0;217,3906585;4,76
3114303;2008;8;0,198659051;0,557670699;0;32178935,65;83,48532472;261409;38,84372765;28,44431523;8;136;0;500,1031783;5,07
3114303;2009;13;0,31988189;0,535975164;0;32026765,74;83,30967976;279941;40,08987608;28,30703613;41;91;0;529,3102514;5,38
3114303;2010;13;0,29898804;0,464704;0;32075197,72;83,13375987;359631;45,53862153;26,35757207;52;186;0;700,1599062;5,59
3114303;2011;16;0,349879729;0,531547695;0;39143448,24;79,23501772;455760;42,64152185;24,12015096;46;238;0;912,5880198;5,8
3114303;2012;15;0,375469337;0,482478839;0;48146448,02;83,1106564;448919;42,62907117;25,52999539;45;337;0;1117,772819;5,94
3114303;2013;13;0,255905512;0,517819706;0;48906728,05;76,15254549;456638;45,93135044;27,74670527;44;284;0;1203,588718;6,08
3114303;2014;15;0,29359953;0,43395192;0;55453629,49;70,96059868;550810;44,5785298;25,27078303;65;278;0;1262,562391;6,106666667
3114303;2015;18;0,326560232;0,558035714;0;65187655,98;71,50925835;585494;46,9854516;27,08772421;17;344;0;1352,659357;6,133333333
3114303;2016;14;0,253531329;0,620553633;0;72152201,45;72,58265514;698657;42,6775943;24,65172467;20;394;0;1450,549496;5,90952381
3114303;2017;14;0,249465431;0,621942857;0;70495233,95;72,38632302;737330;45,74749434;26,87928065;8;368;0;1553,165799;5,685714286
3114303;2018;13;0,240518039;0,535909221;99072,44;76314707,89;73,02932891;721619;46,89496812;27,87662187;6;440;0;1709,592782;5,792857143
3114303;2019;20;0,357589844;0,531781128;259248,3;84094452,88;73,14139446;740056;48,52524674;28,49635703;1;412;0;1939,11384;5,9
3114402;2007;26;0,912280702;0,487550928;99952,7;18888956,21;97,54015927;169551;39,16461714;25,30860921;4;87;0;49,97777671;5,1
3114402;2008;23;0,82466834;0,466715976;242118,42;21053994,42;96,59400518;184709;40,47988999;27,07447932;3;216;0;163,4221561;5,5
3114402;2009;23;0,777027027;0,379706152;453185,42;25090491,81;99,42512854;160486;34,85662301;27,93950874;11;125;0;182,9467283;5,9
3114402;2010;33;1,081258191;0,479916898;60083,54;30814944,86;96,18057994;222871;40,1272485;26,63872823;9;186;0;146,5209815;5,83
3114402;2011;31;0,96723869;0,372099941;148147,74;33750899,66;97,98611529;319919;35,96785436;21,66485892;16;210;0;415,8577614;5,76
3114402;2012;42;1,288343558;0,319615912;435500,13;40700389,11;95,26927835;300143;37,74500821;25,54382411;13;359;0;434,0266439;5,82
3114402;2013;34;1,006512729;0,303635027;423087,97;38129302,7;87,7024852;300334;40,14663674;26,99228193;17;200;0;594,0771449;5,88
3114402;2014;38;1,093210587;0,405508072;51994,08;38310245,73;91,55283171;341183;40,99618094;26,57693965;25;193;0;777,2120949;6,023333333
3114402;2015;31;0,939393939;0,348814972;98243,59;38401515,7;92,81300323;367610;42,16316205;27,43967792;3;222;0;805,9672327;6,166666667
3114402;2016;37;1,122913505;0,387904;49784,06;35948317,32;90,35945258;443901;34,81632166;23,19819059;7;362;0;706,6825043;5,869047619
3114402;2017;37;1,082504389;0,344263772;84751,49;39417836,54;92,07377329;450819;39,89938312;26,50043587;8;253;0;676,1865605;5,571428571
3114402;2018;34;1,021327726;0,426984261;569712,67;45494061,98;88,71723483;474341;41,19315008;26,13921209;8;252;0;577,2177456;5,55
3114402;2019;30;0,846501129;0,426325443;247458,95;48755048,15;91,72202476;510971;41,53816949;26,28759753;1;327;0;774,8924191;5,528571429
3114501;2007;10;0,434027778;0,5390625;0;13534406,87;90,07584757;127156;36,76428953;32,89895876;1;46;0;14,50392518;4,46
3114501;2008;15;0,569692366;0,467807095;0;17352005,18;90,98756758;150483;35,0524644;32,80038277;2;116;0;13,53872722;5,16
3114501;2009;13;0,438744516;0,412495041;0;17315547,34;85,2306771;166507;35,5318395;33,82200148;29;92;0;37,8632404;5,86
3114501;2010;12;0,357675112;0,403829296;0;20328635,43;86,74323277;202127;34,33930153;34,58122863;55;175;0;101,7278564;5,796666667
3114501;2011;14;0,408163265;0,418074324;0;25210863,23;90,656753;236300;35,3982226;33,95090986;19;180;0;181,7759758;5,733333333
3114501;2012;6;0,182704019;0,448695151;0;29371288,38;91,29227917;261480;36,45594309;32,91647545;32;245;0;196,7712414;5,841666667
3114501;2013;19;0,550086856;0,439300908;0;33681162,55;79,19835401;309821;34,9973049;33,79177009;17;221;0;295,863397;5,95
3114501;2014;11;0,311614731;0,465506047;0;37322832,85;87,02209686;345138;35,52636916;32,88974265;19;190;0;342,3575396;5,925
3114501;2015;15;0,436935625;0,633702383;0;35866305,14;77,59363791;366164;37,19617439;33,02645809;5;223;0;300,3807045;5,9
3114501;2016;13;0,396825397;0,642603306;0;32203695,93;79,13132262;380841;37,39014444;32,1422851;5;284;0;327,2827836;5,5875
3114501;2017;11;0,315366972;0,635371292;0;41803497,32;87,30477675;365497;39,28459057;33,60903099;7;273;0;613,5936737;5,275
3114501;2018;13;0,383480826;0,632295271;0;46482133,5;75,99141741;413473;39,27414849;35,24800894;9;279;0;815,5539613;5,351785714
3114501;2019;14;0,393590104;0,781846788;314000;46094679,37;76,71105937;408461;41,86911358;34,72351093;0;297;0;1229,858001;5,428571429
3114600;2007;5;0,943396226;0,504132231;33837;6088680;108,9581031;26423;30,78378685;32,55875563;0;8;0;11,46393232;4,55
3114600;2008;7;1,443298969;0,502222222;62814;7346533;106,3271373;28740;31,05080028;36,24217119;4;102;0;11,63790547;4,75
3114600;2009;7;1,505376344;0,502222222;10301;6842587;108,1747572;31885;33,56437196;34,56170613;4;11;0;16,77635824;4,95
3114600;2010;5;0,961538462;0,612188366;8929,91;8600138,57;99,85608544;32867;34,12237198;35,31810022;1;41;0;30,28429846;5,05
3114600;2011;5;0,905797101;0,584775087;12536,06;8653770,71;109,1361821;39273;32,4675986;33,51411911;5;40;0;53,36011629;5,15
3114600;2012;16;2,979515829;0,517146776;12090;9824740,66;106,7806028;43205;33,67434325;33,82941789;2;99;0;134,6138097;5,175
3114600;2013;19;3,639846743;0,535555556;29202,75;11065288,83;92,8175478;52103;31,70642765;30,65658407;4;38;0;195,0759975;5,2
3114600;2014;18;3,066439523;0,529131986;26781,57;13003478,42;92,29233674;65503;30,70088393;28,01551074;0;51;0;191,7530567;5,1
3114600;2015;25;4,370629371;0,561723886;21570,9;12461257,89;90,8442228;65447;33,42246398;31,04649564;0;41;0;199,5518237;5
3114600;2016;26;4,868913858;0,5008;33438,08;13417282,1;92,85380105;74015;31,30986962;29,20759306;2;97;0;353,6238311;4,933333333
3114600;2017;29;4,825291181;0,527387958;28033,82;13927734,47;92,80544176;78299;28,65936985;29,64150245;0;59;0;483,7848357;4,866666667
3114600;2018;33;5,454545455;0,524691358;15270,03;15113403,86;89,4710894;83533;32,94985215;30,22757473;1;68;0;489,2655847;5,183333333
3114600;2019;37;5,547226387;0,518730489;29277,02;17341946,38;88,98230298;122288;29,45505691;21,88031532;0;71;0;673,796846;5,5
3114808;2007;4;1,169590643;1;0;5089692,91;109,8780647;19734;30,05979528;45,18090605;0;10;0;6,433011333;4,25
3114808;2008;2;0,557103064;1;0;5828537,51;112,1541791;21304;29,38884716;45,45155839;0;70;0;11,75226686;4,9
3114808;2009;3;0,787401575;0,625;23222,93;6575611,27;93,56754523;22331;29,96731002;44,67332408;4;28;0;19,52690753;5,55
3114808;2010;3;0,721153846;0,44;23400,6;7050112,44;110,5380792;26797;33,58584916;45,15057656;3;19;0;29,74436161;5,675
3114808;2011;4;0,911161731;0,5;8386,38;8264968,56;111,0691831;29536;33,66061755;44,72169556;9;24;0;70,55977849;5,8
3114808;2012;3;0,709219858;0,40625;3925;8728525,89;112,5733672;36120;36,32059801;42,83499446;1;63;0;117,5819892;6
3114808;2013;5;1,030927835;0,421487603;12548;9874291,57;96,68119433;44027;31,65330365;38,58087083;9;39;0;176,1826086;6,2
3114808;2014;5;1,091703057;0,526627219;59999,59;10355566,45;96,22697396;44332;31,87313904;41,56816746;4;29;0;260,604722;6,225
3114808;2015;4;0,879120879;0,395555556;30047,35;11372649,21;92,62967324;46768;29,34485118;41,87264796;2;32;0;305,6709528;6,25
3114808;2016;6;1,366742597;0,50295858;24511,04;10893030,88;93,83683806;50268;33,13042094;43,11689345;1;73;0;348,8998431;5,875
3114808;2017;4;0,852878465;0,510204082;27957,38;13075226,24;94,27033486;55428;31,23872411;43,12982608;0;32;0;384,3020799;5,5
3114808;2018;3;0,646551724;0,5;15917,82;12940379,24;93,97252745;58419;32,95503175;42,52725997;1;33;0;429,2010094;5,55
3114808;2019;5;1,066098081;0,53125;13126,56;14081432,51;94,48990172;64081;33,46077621;40,68444625;0;41;0;638,3209024;5,6
3115102;2007;11;0,462379151;0,495510204;9030,06;16796237;94,38829174;156313;39,22386494;25,20391778;1;84;0;23,33566143;4,52
3115102;2008;8;0,324807146;0,489711934;8022,7;20294589,79;96,3498145;190871;46,85415804;27,02925012;13;186;0;46,2712362;5,01
3115102;2009;7;0,268610898;0,496786042;8173,09;20101963,69;97,57396391;166370;45,16018513;27,87581896;11;73;0;76,78502752;5,5
3115102;2010;3;0,107604017;0,524221453;16713,01;23503541,91;94,967246;190153;44,52204278;27,45525971;26;127;0;214,6386431;5,52
3115102;2011;3;0,108577633;0,66;15641,13;25489163,34;94,49156053;229607;41,51615587;25,46438044;11;165;0;263,6235381;5,54
3115102;2012;7;0,241545894;0,48375;9899,06;30659028,19;98,15934967;243423;45,4139502;26,49420967;31;272;0;363,5867442;5,68
3115102;2013;8;0,27972028;0,419010324;8697,42;29148359,5;86,96700578;248606;45,73863865;27,32838306;22;170;0;471,8058654;5,82
3115102;2014;7;0,243647755;0,427456382;10842,92;33767610,55;85,39941977;285046;43,78381033;25,82881359;25;205;0;546,0535086;5,843333333
3115102;2015;3;0,111607143;0,460798817;15154,07;36225090,28;83,17744346;288369;44,59217184;28,18957655;9;236;0;650,9584334;5,866666667
3115102;2016;7;0,265051117;0,405991736;12347,84;36200867,72;83,26307821;347067;42,67245229;26,80260584;1;296;0;743,5399259;5,533333333
3115102;2017;6;0,222222222;0,459167117;22509,54;41490341,39;82,37839061;317613;45,59322194;31,06390481;7;253;0;844,2473074;5,2
3115102;2018;5;0,181356547;0,386621315;289577,63;46694492,38;80,5139154;326650;46,38450941;31,34241543;5;204;0;1081,775902;5,34
3115102;2019;9;0,328947368;0,397650409;125962,05;49073335,35;79,78052547;337747;49,67120359;32,74581269;1;283;0;1468,520972;5,48
3115300;2007;87;0,583931808;0,344343631;6160;58215531,74;91,79610437;706922;39,97088788;30,74497611;24;241;0;234,7532401;4,516666667
3115300;2008;130;0,847733942;0,322457593;2835;70441593,93;95,2612787;822140;36,08290559;28,90772861;32;468;0;402,745769;4,833333333
3115300;2009;99;0,622876557;0,337527508;5792,4;67494258,71;93,96104673;831504;42,51452789;30,98890685;48;370;0;471,568777;5,15
3115300;2010;79;0,483950012;0,35293377;6120;78317153,26;94,1624665;1015919;40,44712226;28,88773613;99;559;0;497,5210563;5,216666667
3115300;2011;82;0,488356858;0,367939911;8030;87561842,56;88,86217567;1105867;40,26930906;29,27332129;85;636;0;596,0544714;5,283333333
3115300;2012;85;0,505982499;0,418561712;74495,52;96362094,62;90,13830267;1173375;43,13318419;28,82326622;95;817;0;608,0515709;5,141666667
3115300;2013;83;0,489675516;0,398531981;53148,15;100793099;83,02055991;1262652;45,2561751;29,98640956;92;750;0;598,8995797;5
3115300;2014;94;0,559224225;0,37930727;0;105561863;83,86005247;1354568;44,72710119;30,02137951;86;876;0;601,647786;4,95
3115300;2015;92;0,56772601;0,420904186;0;114295887,5;83,3984157;1414573;45,22912568;32,34361182;38;828;0;582,8452918;4,9
3115300;2016;85;0,537872556;0,449160683;0;120744093,3;83,00496327;1484019;45,09908566;32,65497275;28;1065;0;592,308636;4,8125
3115300;2017;93;0,590101523;0,418865352;0;122216451,5;79,80065327;1580177;45,54584708;34,68459546;44;817;0;699,9161255;4,725
3115300;2018;100;0,641477965;0,396339956;0;130441555,3;78,81547684;1543377;45,38865099;35,85987092;25;968;0;1361,924812;4,775
3115300;2019;102;0,654223591;0,36388468;0;136562592,8;81,27637596;1662410;45,98943702;35,9932267;17;936;0;1671,597904;4,825
3115359;2007;13;1,293532338;0,529876543;0;8196212,72;97,72984494;53889;27,03520199;23,00840617;12;10;0;19,19882957;3,325
3115359;2008;8;1,144492132;0,37654321;0;13653226,79;99,39965307;162731;21,28973582;9,788546743;4;87;0;46,20407391;4,15
3115359;2009;8;1,234567901;0,334593573;0;13667198,47;101,1864578;65756;24,8144656;24,71713608;0;29;0;27,73311853;4,975
3115359;2010;7;0,93708166;0,3984375;0;17414556,02;105,2705346;297631;19,86016242;6,828589764;3;53;0;59,64552858;5,0875
3115359;2011;7;0,866336634;0,515570934;0;24343592;98,26890607;387954;19,9990205;6,435041268;16;52;0;113,5237881;5,2
3115359;2012;6;0,751879699;0,567867036;0;23172338,2;101,2708042;368972;21,78729009;7,031969906;2;188;0;168,137577;5,2625
3115359;2013;9;1,083032491;0,393819855;0;22893111,32;88,96763344;461929;21,66306943;6,675051794;8;78;0;176,1768042;5,325
3115359;2014;7;0,760043431;0,586805556;0;30500107,33;90,38792503;455797;21,58373135;7,667887239;13;87;0;171,4822867;5,2125
3115359;2015;6;0,760456274;0,555555556;0;30854091,48;91,78194735;274995;24,90227095;13,3635157;1;69;0;223,9952784;5,1
3115359;2016;8;1,065246338;0,68;0;30079593,76;91,08174149;275019;25,0451787;13,68669074;1;169;0;1331,81954;5,014285714
3115359;2017;9;1,045296167;0,625;0;26853865,76;94,11377429;610488;22,13917391;6,62519165;1;106;0;1240,581057;4,928571429
3115359;2018;17;1,780104712;0,61436673;0;29553894,76;92,58864686;420006;23,82037399;9,865811441;0;89;0;1934,090143;5,078571429
3115359;2019;12;1,173020528;0,510204082;0;31089000,66;93,21031276;1103400;22,5976074;4,184248686;0;82;0;1967,160407;5,228571429
3115508;2007;371;10,91176471;0,59976722;1661508,45;20087005,5;75,8165208;153772;62,43529381;29,22703743;2;100;0;236,6494672;3,86
3115508;2008;261;7,751707752;0,5060631;1276364,79;24634626,16;75,48209304;155287;59,65534784;32,27765363;2;200;0;439,4872029;4,39
3115508;2009;310;9,016870273;0,422316546;710216,02;23415533,77;73,00368232;170633;60,26442716;31,21787696;13;93;0;505,2595728;4,92
3115508;2010;326;9,126539754;0,429053286;920104,33;28035167,37;68,50135255;198695;59,74533833;31,70386774;19;168;0;815,7328033;4,94
3115508;2011;311;8,469498911;0,406299632;975136,28;27964933,83;68,03693001;209648;57,93663665;32,78018393;12;199;0;1003,118662;4,96
3115508;2012;303;8,127682403;0,393719164;983693,02;29851104,42;68,58321409;249697;60,25583007;31,17097923;4;342;0;1027,146499;5,26
3115508;2013;316;8,408728047;0,400402688;818478,39;35064261,82;64,43047954;269187;61,37071998;31,22996281;9;294;0;1074,830034;5,56
3115508;2014;156;4,170008019;0,357084155;1033464,29;40095588,3;64,43883772;279625;60,65659365;31,58265534;11;308;0;1091,928209;5,446666667
3115508;2015;231;6,447111359;0,378628472;1063459,19;40781720,18;64,53653753;301609;60,16597648;32,71089391;0;293;0;1217,024777;5,333333333
3115508;2016;228;6,701940035;0,378102966;1171986,41;43291607,79;62,82152039;309328;58,63904981;33,86954947;6;462;0;1214,402156;5,088095238
3115508;2017;297;8,566483992;0,409485545;990807,79;46249205,23;63,73238471;329304;58,90271603;34,42654811;9;373;0;1290,805457;4,842857143
3115508;2018;200;5,772005772;0,444315846;344880,46;51193071,2;63,75654686;337537;59,52502985;33,83362417;1;384;836;1344,746896;4,885714286
3115508;2019;181;5,266220541;0,456739765;137057,14;55385498,62;62,57745437;359736;60,4782396;32,89551226;4;374;0;1310,12519;4,928571429
3115805;2007;3;0,377358491;0,52;2270;10289223,66;103,5492139;78264;38,18613922;30,5913319;2;24;0;151,6203792;4,666666667
3115805;2008;3;0,389105058;1;619;12797883,85;97,40456168;86404;33,96602009;30,38748206;4;106;0;320,850997;4,741666667
3115805;2009;7;0,930851064;0,524691358;8270;12542721,99;99,87040485;80887;32,94967053;31,31281912;0;26;0;294,8848511;4,816666667
3115805;2010;8;0,903954802;0,473922902;0;12854703,82;103,7927066;92196;34,36808538;30,07831142;2;44;0;335,1471766;5,008333333
3115805;2011;8;0,84835631;0,537190083;0;15421014,74;105,2852677;130107;29,88540202;24,1063125;2;90;0;413,2150913;5,2
3115805;2012;6;0,709219858;0,541322314;0;15437347,94;105,4737328;143165;32,7440366;24,79516642;1;165;0;514,7922242;5,308333333
3115805;2013;5;0,521376434;0,498439126;0;16075644;91,13053859;153689;38,32740144;26,32979589;9;95;0;4934,990167;5,416666667
3115805;2014;8;0,839454355;0,493383743;0;19740670,46;89,6688458;139514;42,62941354;31,3187207;4;75;0;6451,432182;5,245833333
3115805;2015;8;0,940070505;0,528344671;0;20305051,72;87,36472927;158257;36,86851135;28,76207687;0;69;0;7364,001845;5,075
3115805;2016;6;0,645855759;0,836934729;0;22089186,57;82,93352683;189683;36,60106599;27,5180169;2;125;0;798,1697517;4,93125
3115805;2017;6;0,620475698;0,847222222;2800;23704694,62;89,53280293;271230;41,6473104;23,84323268;5;72;0;975,5656399;4,7875
3115805;2018;3;0,314795383;0,917959184;2400;25178091,94;87,35428689;252400;49,46354992;26,66244057;1;80;0;1213,014683;5,100892857
3115805;2019;7;0,702106319;0,830755556;0;27609716,66;90,48431445;280045;50,76648396;25,44019711;0;122;0;1394,450237;5,414285714
3115904;2007;3;1,045296167;0,52;0;4981241,01;110,0922182;11857;25,09066374;43,53546428;0;8;0;14,94691965;4,25
3115904;2008;5;1,607717042;0,407407407;0;6649001,92;110,835665;21985;36,44757789;33,93222652;2;68;0;17,77501507;4,175
3115904;2009;14;4,255319149;0,573407202;4959,84;6469809,12;114,2244115;17640;30,40249433;44,43877551;0;16;0;80,71550218;4,1
3115904;2010;7;1,601830664;0,408284024;6613,12;6925464,6;111,632322;23414;27,50918254;38,16092936;1;27;0;278,0644346;4,775
3115904;2011;5;1,577287066;0,5;4413,12;8189236,05;113,3905421;22328;32,6406306;45,61089215;1;31;0;331,434782;5,45
3115904;2012;9;2,670623145;0,52;1300;9653153,48;113,1724915;26979;37,90355462;43,79702732;0;116;0;394,2497679;5,55
3115904;2013;9;2,662721893;0,5078125;0;9488078,91;96,40924331;32499;35,15800486;39,82891781;1;40;0;455,3897614;5,65
3115904;2014;8;2,366863905;0,502222222;0;11486002,84;91,35368364;31212;31,53274382;43,11162373;1;40;0;452,4119207;5,025
3115904;2015;6;1,662049861;0,5;0;10675788,91;96,9569598;33946;34,55193543;44,57962647;0;33;0;456,0370392;4,4
3115904;2016;6;2,316602317;0,50295858;0;11372271,41;96,96069685;37539;35,16875783;43,16044647;1;110;0;507,3684134;4,433333333
3115904;2017;6;1,840490798;0,50295858;0;11698837,34;96,54552869;36402;36,49250041;47,67320477;0;42;0;696,6199195;4,466666667
3115904;2018;5;1,557632399;0,504132231;0;12633580,28;96,65589935;37158;35,98686689;48,54943754;1;55;0;1069,538331;4,708333333
3115904;2019;5;1,347708895;0,504132231;0;13361705,68;97,36277979;39594;35,58367429;47,46426226;1;60;0;1376,876246;4,95
3116605;2007;9;0,131425234;0,521422222;19433,69;21309107,65;95,10892207;218029;40,73173752;29,08420439;30;86;0;31,57381033;4,383333333
3116605;2008;11;0,158730159;0,477484626;30;26610914,85;95,9466579;269755;39,06396545;28,92217012;17;215;0;83,02915077;5,108333333
3116605;2009;12;0,160149473;0,48604748;1000;29982128,48;93,96005596;273268;41,84427009;29,54352504;60;119;0;185,5000085;5,833333333
3116605;2010;12;0,152749491;0,456122095;0;35511160,6;91,89788531;321375;42,55309218;30,29824971;95;165;0;259,6294306;6,016666667
3116605;2011;19;0,2409333;0,510170132;148294,46;35996574,21;95,21158939;346541;42,04351;30,7698079;128;192;0;446,7700513;6,2
3116605;2012;21;0,272904483;0,538106996;0;38791605,09;97,07935825;381940;44,03571242;30,62130178;106;341;0;533,3622312;6,15
3116605;2013;19;0,227408737;0,530414201;0;39422220,01;86,66761663;442765;43,52579811;29,15338837;72;320;0;653,3099549;6,1
3116605;2014;19;0,227381522;0,531926066;0;48694311,81;84,70483265;495931;43,42600079;29,25588439;74;320;0;773,8766999;6,1125
3116605;2015;18;0,230326296;0,5512;0;58859312,74;76,59314354;522409;44,03408058;31,10915011;84;433;0;934,569812;6,125
3116605;2016;14;0,183968463;0,595503223;0;58780483,89;78,20786221;576503;43,27696473;32,34501815;18;588;0;1035,782881;5,9375
3116605;2017;17;0,204228736;0,565203287;8753,24;57059765,8;82,86001044;656405;42,62673197;31,30369208;25;479;0;1590,507467;5,75
3116605;2018;16;0,184289334;0,654031636;12000;61425158,86;80,88880422;706680;41,83647478;30,37966265;12;519;0;1553,13443;5,74375
3116605;2019;15;0,16808606;0,629594623;12000;64994838,4;78,57250059;782478;41,87005897;29,71125067;3;542;0;1692,477535;5,7375
3116704;2007;6;1,025641026;0,5;0;7103793,77;94,94992917;31671;29,90432888;40,22607433;0;16;0;12,4213141;4,3
3116704;2008;10;1,814882033;0,555555556;0;8813012,69;95,18980676;36102;28,48318653;41,80654811;1;59;0;14,62964808;4,825
3116704;2009;11;1,746031746;0,524691358;0;8587298,3;96,82015027;38374;30,32782613;41,53332986;3;27;0;60,87929368;5,35
3116704;2010;9;1,384615385;0,501730104;0;10063625,13;87,46025547;58386;42,84417497;35,66950981;3;50;0;117,9459759;5,475
3116704;2011;9;0,967741935;0,501385042;0;11287730,3;93,63938986;51276;33,9593572;38,22646072;4;53;0;236,04127;5,6
3116704;2012;11;1,480484522;0,5;0;13572226,05;89,94475216;58545;36,42155607;37,47203006;11;93;0;309,3971609;5,6
3116704;2013;14;1,569506726;0,5072;0;13020511,13;87,41784703;67766;36,48437269;36,64522032;11;82;0;407,856186;5,6
3116704;2014;12;1,463414634;0,5008;0;13712588,73;82,50234821;74806;39,34711119;37,53442237;13;71;0;466,6931299;5,775
3116704;2015;15;1,486620416;0,50059453;0;15586553,43;79,78201245;86848;39,4390199;37,0083364;9;87;0;573,8994841;5,95
3116704;2016;17;1,825993555;0,482222222;0;16461947,5;78,00687915;101652;38,41341046;36,57675206;4;134;0;546,0204754;5,625
3116704;2017;17;1,765316719;0,522959184;0;17196758,5;79,991382;107899;38,97626484;37,21072484;4;86;0;543,6348567;5,3
3116704;2018;20;2,004008016;0,53125;0;19702386,42;79,79879167;106822;40,89794237;37,88826272;6;98;0;721,9165068;5,05
3116704;2019;20;2,036659878;0,53125;0;20166160,27;79,5161905;117288;41,37763454;37,20329445;0;122;0;1649,930853;4,8
3117306;2007;60;1,254442818;0,561039338;81762,81;31954341,78;89,80182326;311227;29,66741317;22,47491381;55;122;0;228,067971;4,016666667
3117306;2008;120;2,775850104;0,717149983;82047,56;36022236,16;91,86682221;362279;30,31227314;22,42829422;6;131;0;468,3137252;4,275
3117306;2009;63;1,313047103;0,492086631;45445,5;37497923,2;89,28855111;422848;30,30899992;20,69727183;5;92;0;425,1216045;4,533333333
3117306;2010;111;2,627218935;0,530187879;0;46231311,42;90,62793215;490190;28,80250515;22,55309166;17;121;0;419,8955916;4,7
3117306;2011;58;1,027457927;0,354911243;0;53801916,04;88,49216335;587850;27,42349239;20,82963341;36;159;0;468,0146473;4,866666667
3117306;2012;56;1,080663836;0,342823335;0;64516768,08;90,75113643;675208;29,75764505;21,00878544;18;224;0;579,880824;4,925
3117306;2013;63;1,060070671;0,341299611;0;58455716,25;78,65244396;631267;33,49264257;22,58616402;55;217;0;732,5241973;4,983333333
3117306;2014;61;1,133618287;0,367538927;0;68700194,11;78,56452162;628099;36,4909035;23,7121855;23;153;0;904,1368934;5,016666667
3117306;2015;58;1,125557927;0,440286549;0;70291886,1;77,16982704;623321;37,17137719;24,81369952;2;163;0;906,8871686;5,05
3117306;2016;57;1,152446421;0,387187872;0;76040343,69;76,67273935;776952;33,83580968;22,0784553;14;215;0;836,3153926;4,817857143
3117306;2017;59;1,138556542;0,400416171;2974,55;85728818,51;74,73808704;843266;30,75613152;20,86755543;11;169;0;774,0614073;4,585714286
3117306;2018;56;1,107594937;0,395522915;4505,11;90812921,86;72,56118347;900626;33,37589632;21,54679079;6;231;0;908,4459117;4,736607143
3117306;2019;56;1,072591458;0,352863136;1168,64;105045325,6;74,31553751;919004;35,57427389;22,74592929;1;264;0;1223,342781;4,8875
